"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
sutia-power-sem-bojo-duhellen-preto-5245;"Sutiã Power Sem Bojo Duhellen Preto 5245";"Sutiãs > Tomara Que Caia, Sutiãs > Básicos, Sutiãs > Multifuncional";Cor;Preto;Tamanho;"M (44)";;;149.00;;0.06;5.00;15.00;15.00;1;5245PTOM;;SIM;NÃO;;;;;Duhellen;SIM;;;;
sutia-power-sem-bojo-duhellen-preto-5245;;;Cor;Preto;Tamanho;"G (46)";;;149.00;;0.06;5.00;15.00;15.00;3;5245PTOG;;;;;;;;;;;;;
sutia-power-sem-bojo-duhellen-preto-5245;;;Cor;Preto;Tamanho;"GG (48)";;;149.00;;0.06;5.00;15.00;15.00;2;5245PTOGG;;;;;;;;;;;;;
sutia-power-sem-bojo-duhellen-bege-5245;"Sutiã Power Sem Bojo Duhellen Bege 5245";"Sutiãs > Tomara Que Caia, Sutiãs > Básicos, Sutiãs > Multifuncional";Cor;Bege;Tamanho;"P (42)";;;149.00;;0.06;5.00;15.00;15.00;1;5245BEGP;;SIM;NÃO;;;;;Duhellen;SIM;;;;
sutia-power-sem-bojo-duhellen-bege-5245;;;Cor;Bege;Tamanho;"G (46)";;;149.00;;0.06;5.00;15.00;15.00;2;5245BEGG;7899990229224;;;;;;;;;;;;
sutia-power-sem-bojo-duhellen-bege-5245;;;Cor;Bege;Tamanho;"GG (48)";;;149.00;;0.06;5.00;15.00;15.00;4;5245BEGGG;7899990229231;;;;;;;;;;;;
sutia-biquini-s-alca-super-sustentacao-duhellen-animal-9000;"Sutiã Biquíni S/ Alça Super Sustentação Duhellen Animal 9000";"OUTLET > Moda praia - Duhellen";Cor;"Animal Print";Tamanho;"M (44)";;;149.00;119.00;0.10;8.00;16.00;35.00;3;9000ANPM;7899991012221;SIM;NÃO;;;"Sutiã Biquíni Sem Alça Duhellen - Conforto Ideal";"Experimente o sutiã biquíni sem alça Duhellen, perfeito para qualquer corpo. Conforto e sustentação garantidos. Compre já e aproveite seu verão!";Duhellen;SIM;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-cobre-9000;"Sutiã Biquíni Sem Alça Super Sustentação Duhellen Cobre 9000";"OUTLET > Moda praia - Duhellen";Cor;Cobre;Tamanho;"M (44)";;;149.00;119.00;0.10;8.00;16.00;35.00;5;9000CBRM;7899991012542;SIM;NÃO;;;;;Duhellen;SIM;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-cobre-9000;;;Cor;Cobre;Tamanho;"G (46)";;;149.00;119.00;0.10;8.00;16.00;35.00;3;9000CBRG;7899991012559;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-cobre-9000;;;Cor;Cobre;Tamanho;"GG (48)";;;149.00;119.00;0.10;8.00;16.00;35.00;4;9000CBRGG;7899991012566;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-preto-9000;"Sutiã Biquíni Sem Alça Super Sustentação Duhellen Preto 9000";"OUTLET > Moda praia - Duhellen";Tamanho;"P (42)";;;;;149.00;119.00;0.10;8.00;16.00;35.00;2;9000PTOP;7899991012856;SIM;NÃO;;;;;Duhellen;SIM;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-preto-9000;;;Tamanho;"M (44)";;;;;149.00;119.00;0.10;8.00;16.00;35.00;14;9000PTOM;7899991012863;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-preto-9000;;;Tamanho;"G (46)";;;;;149.00;119.00;0.10;8.00;16.00;35.00;8;9000PTOG;7899991011842;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-preto-9000;;;Tamanho;"GG (48)";;;;;149.00;119.00;0.10;8.00;16.00;35.00;11;9000PTOGG;7899991011859;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-branco-9000;"Sutiã Biquíni Sem Alça Super Sustentação Duhellen Branco 9000";"OUTLET > Moda praia - Duhellen";Cor;Branco;Tamanho;"P (42)";;;149.00;119.00;0.10;8.00;16.00;35.00;3;9000BCOP;;SIM;NÃO;;;;;Duhellen;SIM;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-branco-9000;;;Cor;Branco;Tamanho;"M (44)";;;149.00;119.00;0.10;8.00;16.00;35.00;8;9000BCOM;;;;;;;;;;;;;
sutia-biquini-sem-alca-super-sustentacao-duhellen-branco-9000;;;Cor;Branco;Tamanho;"G (46)";;;149.00;119.00;0.10;8.00;16.00;35.00;7;9000BCOG;7899991013518;;;;;;;;;;;;
pijama-de-alcinha-vaquinha-xadrez-meli-034sv;"Pijama De Alcinha Vaquinha Xadrez Meli 034SV";"Linha Noite > Pijamas";Cor;"Vaquinha Xadrez";Tamanho;P;;;119.00;107.00;0.42;8.00;20.00;20.00;3;034SVP;;SIM;NÃO;;;;;"Meli Brand";SIM;034SVP;Feminino;Adulto;32.90
pijama-de-alcinha-vaquinha-xadrez-meli-034sv;;;Cor;"Vaquinha Xadrez";Tamanho;G;;;119.00;107.00;0.42;8.00;20.00;20.00;4;034SVG;;;;;;;;;;034SVG;Feminino;Adulto;32.90
pijama-de-alcinha-vaquinha-xadrez-meli-034sv;;;Cor;"Vaquinha Xadrez";Tamanho;GG;;;119.00;107.00;0.42;8.00;20.00;20.00;3;034SVGG;;;;;;;;;;034SVGG;Feminino;Adulto;32.90
pijama-de-alcinha-donut-meli-02sdr;"Pijama De Alcinha Donut Meli 02SDR";"Linha Noite > Pijamas";Cor;Donut;Tamanho;P;;;119.00;107.00;0.42;8.00;20.00;20.00;4;02SDRP;;SIM;NÃO;;;;;"Meli Brand";SIM;02SDRP;Feminino;Adulto;32.90
pijama-de-alcinha-donut-meli-02sdr;;;Cor;Donut;Tamanho;G;;;119.00;107.00;0.42;8.00;20.00;20.00;5;02SDRG;;;;;;;;;;02SDRG;Feminino;Adulto;32.90
pijama-de-alcinha-donut-meli-02sdr;;;Cor;Donut;Tamanho;GG;;;119.00;107.00;0.42;8.00;20.00;20.00;6;02SDRGG;;;;;;;;;;02SDRGG;Feminino;Adulto;32.90
calcinha-string-fio-duplo-brise-em-laise-duhellen-preto-1006;"Calcinha String Fio-Duplo Brise em Laise Duhellen Preto 1006";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Calcinhas > String, Coleções > Duh Brise, DUHSALE";Cor;Preto;Tamanho;P;;;69.00;27.00;0.03;5.00;15.00;15.00;1;1006PTOP;;SIM;NÃO;;;;;Duhellen;SIM;1006PTOP;Feminino;Adulto;14.00
calcinha-string-fio-duplo-brise-em-laise-duhellen-branco-1006;"Calcinha String Fio-Duplo Brise em Laise Duhellen Branco 1006";"Calcinhas > Fio Dental Duplo, Calcinhas > Rendadas, Calcinhas > String, Coleções > Duh Brise, DUHSALE";Cor;Branco;Tamanho;P;;;69.00;27.00;0.03;5.00;15.00;15.00;3;1006BCOP;;SIM;NÃO;;;;;Duhellen;SIM;1006BCOP;Feminino;Adulto;14.00
calcinha-string-fio-duplo-brise-em-laise-duhellen-branco-1006;;;Cor;Branco;Tamanho;G;;;69.00;27.00;0.03;5.00;15.00;15.00;1;1006BCOG;;;;;;;;;;1006BCOG;Feminino;Adulto;14.00
sutia-cropped-brise-em-laise-duhellen-branco-6618;"Sutiã Cropped Brise em Laise Duhellen Branco 6618";"Sutiãs > Rendados, Sutiãs > Sem Aro, Coleções > Duh Brise, #DuhLovers > Dra. Marianna Mármora";Cor;Branco;Tamanho;"P (42)";;;163.00;89.00;0.10;8.00;16.00;35.00;4;6618BCOP;;SIM;NÃO;;;;;Duhellen;SIM;6618BCOP;Feminino;Adulto;30.00
sutia-cropped-brise-em-laise-duhellen-preto-6618;"Sutiã Cropped Brise em Laise Duhellen Preto 6618";"Sutiãs > Rendados, Sutiãs > Sem Aro, Coleções > Duh Brise, DUHSALE";Cor;Preto;Tamanho;"P (42)";;;163.00;89.00;0.10;8.00;16.00;35.00;2;6618PTOP;;SIM;NÃO;;;;;Duhellen;SIM;6618PTOP;Feminino;Adulto;30.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-rubi-1941;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi 1941";"Linha Noite > Camisolas";Cor;Rubi;Tamanho;"GG (48)";;;197.00;137.00;0.10;10.00;25.00;20.00;2;1941RUBGG;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi 1941";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi 1941";;"Duemes Moda Íntima";SIM;1941RUBGG;Feminino;Adulto;39.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-1941;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco 1941";"Linha Noite > Camisolas";Cor;Branco;Tamanho;"G (46)";;;195.00;137.00;0.10;10.00;25.00;20.00;4;1941BCOG;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco 1941";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco 1941";;Duemes;SIM;1941BCOG;Feminino;Adulto;39.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-1941;;;Cor;Branco;Tamanho;"GG (48)";;;195.00;137.00;0.10;10.00;25.00;20.00;3;1941BCOGG;;;;;;;;;;1941BCOGG;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-1941;;;Cor;Branco;Tamanho;"M (44)";;;195.00;137.00;0.10;10.00;25.00;20.00;4;1941BCOM;;;;;;;;;;1941BCOM;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-preto-1941;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto 1941";"Linha Noite > Camisolas, DUHSALE";Cor;Preto;Tamanho;"GG (48)";;;197.00;137.00;0.10;10.00;25.00;20.00;5;1941PTOGG;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto 1941";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto 1941";;Duemes;SIM;1941PTOGG;Feminino;Adulto;
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-bege-0006;"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Bege 0006";"Calcinhas > Bermudas, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Consultora Dai, #DuhLovers > Gabi Lima, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha, #DuhLovers > Vittoria Dutra";Cor;Bege;Tamanho;P;;;99.00;77.00;0.05;5.00;15.00;15.00;4;0006BEGP;;SIM;NÃO;;"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Bege 0006";"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Bege 0";;"Duemes Moda Íntima";SIM;0006BEGP;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-bege-0006;;;Cor;Bege;Tamanho;M;;;99.00;77.00;0.05;5.00;15.00;15.00;9;0006BEGM;;;;;;;;;;0006BEGM;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-bege-0006;;;Cor;Bege;Tamanho;G;;;99.00;77.00;0.05;5.00;15.00;15.00;4;0006BEGG;;;;;;;;;;0006BEGG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-bege-0006;;;Cor;Bege;Tamanho;GG;;;99.00;77.00;0.05;5.00;15.00;15.00;1;0006BEGGG;;;;;;;;;;0006BEGGG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-preto-0006;"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Preto 0006";"Calcinhas > Bermudas, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Lara Cunha, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha";Cor;Preto;Tamanho;P;;;99.00;77.00;0.05;5.00;15.00;15.00;14;0006PTOP;;SIM;NÃO;;"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Preto 0006";"Bermuda Segunda Pele em Microfibra com Detalhes em Renda Duemes Preto ";;"Duemes Moda Íntima";SIM;0006PTOP;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-preto-0006;;;Cor;Preto;Tamanho;M;;;99.00;77.00;0.05;5.00;15.00;15.00;8;0006PTOM;;;;;;;;;;0006PTOM;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-preto-0006;;;Cor;Preto;Tamanho;G;;;99.00;77.00;0.05;5.00;15.00;15.00;7;0006PTOG;;;;;;;;;;0006PTOG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-com-detalhes-em-renda-duemes-preto-0006;;;Cor;Preto;Tamanho;GG;;;99.00;77.00;0.05;5.00;15.00;15.00;11;0006PTOGG;;;;;;;;;;0006PTOGG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-bege-0008;"Bermuda Segunda Pele em Microfibra Duemes Bege 0008";"Calcinhas > Bermudas, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha";Cor;Bege;Tamanho;P;;;99.00;77.00;0.05;5.00;15.00;15.00;2;0008BEGP;;SIM;NÃO;;"Bermuda Segunda Pele em Microfibra Duemes Bege 0008";"Bermuda Segunda Pele em Microfibra Duemes Bege 0008";;"Duemes Moda Íntima";SIM;0008BEGP;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-bege-0008;;;Cor;Bege;Tamanho;M;;;99.00;77.00;0.05;5.00;15.00;15.00;2;0008BEGM;;;;;;;;;;0008BEGM;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-bege-0008;;;Cor;Bege;Tamanho;G;;;99.00;77.00;0.05;5.00;15.00;15.00;1;0008BEGG;;;;;;;;;;0008BEGG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-bege-0008;;;Cor;Bege;Tamanho;GG;;;99.00;77.00;0.05;5.00;15.00;15.00;1;0008BEGGG;;;;;;;;;;0008BEGGG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-preto-0008;"Bermuda Segunda Pele em Microfibra Duemes Preto 0008";"Calcinhas > Bermudas, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Consultora Dai, #DuhLovers > Gabi Lima, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Lara Cunha, #DuhLovers > Pamela Otero, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha, #DuhLovers > Vittoria Dutra";Cor;Preto;Tamanho;P;;;99.00;77.00;0.05;5.00;15.00;15.00;2;0008PTOP;;SIM;NÃO;;"Bermuda Segunda Pele em Microfibra Duemes Preto 0008";"Bermuda Segunda Pele em Microfibra Duemes Preto 0008";;"Duemes Moda Íntima";SIM;0008PTOP;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-preto-0008;;;Cor;Preto;Tamanho;M;;;99.00;77.00;0.05;5.00;15.00;15.00;7;0008PTOM;;;;;;;;;;0008PTOM;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-preto-0008;;;Cor;Preto;Tamanho;G;;;99.00;77.00;0.05;5.00;15.00;15.00;8;0008PTOG;;;;;;;;;;0008PTOG;Feminino;Adulto;20.00
bermuda-segunda-pele-em-microfibra-duemes-preto-0008;;;Cor;Preto;Tamanho;GG;;;99.00;77.00;0.05;5.00;15.00;15.00;13;0008PTOGG;;;;;;;;;;0008PTOGG;Feminino;Adulto;20.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-preto-2577;"Calcinha Microfibra Cós Alto Fio Duplo Duemes Preto 2577";"Calcinhas > Cós Alto, Calcinhas > Fio Dental Duplo, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo";Cor;Preto;Tamanho;P;;;79.00;57.00;0.05;5.00;15.00;15.00;12;2577PTOP;;SIM;NÃO;;"Calcinha Microfibra Cos Alto Fio Duplo Duemes Preto 2577";"Calcinha Microfibra Cós Alto Fio Duplo Duemes Preto 2577";;"Duemes Moda Íntima";SIM;2577PTOP;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-preto-2577;;;Cor;Preto;Tamanho;M;;;79.00;57.00;0.05;5.00;15.00;15.00;3;2577PTOM;;;;;;;;;;2577PTOM;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-preto-2577;;;Cor;Preto;Tamanho;G;;;79.00;57.00;0.05;5.00;15.00;15.00;0;2577PTOG;;;;;;;;;;2577PTOG;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-preto-2577;;;Cor;Preto;Tamanho;GG;;;79.00;57.00;0.05;5.00;15.00;15.00;0;2577PTOGG;;;;;;;;;;2577PTOGG;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-bege-2577;"Calcinha Microfibra Cós Alto Fio Duplo Duemes Bege 2577";"Calcinhas > Básicas, Calcinhas > Cós Alto, Calcinhas > Fio Dental Duplo, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Consultora Dai, #DuhLovers > Gabi Lima, #DuhLovers > Katia Carvalho, #DuhLovers > Lara Cunha, #DuhLovers > Pamela Otero, #DuhLovers > Vittoria Dutra";Cor;Bege;Tamanho;P;;;79.00;57.00;0.05;5.00;15.00;15.00;10;2577BEGP;;SIM;NÃO;;"Calcinha Microfibra Cos Alto Fio Duplo Duemes Bege 2577";"Calcinha Microfibra Cós Alto Fio Duplo Duemes Bege 2577";;"Duemes Moda Íntima";SIM;2577BEGP;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-bege-2577;;;Cor;Bege;Tamanho;M;;;79.00;57.00;0.05;5.00;15.00;15.00;8;2577BEGM;;;;;;;;;;2577BEGM;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-bege-2577;;;Cor;Bege;Tamanho;G;;;79.00;57.00;0.05;5.00;15.00;15.00;0;2577BEGG;;;;;;;;;;2577BEGG;Feminino;Adulto;16.00
calcinha-microfibra-cos-alto-fio-duplo-duemes-bege-2577;;;Cor;Bege;Tamanho;GG;;;79.00;57.00;0.05;5.00;15.00;15.00;4;2577BEGGG;;;;;;;;;;2577BEGGG;Feminino;Adulto;16.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-rubi-sb539;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi SB539";"Linha Noite > Camisolas";Cor;Rubi;Tamanho;"P (42)";;;295.00;207.00;0.10;10.00;25.00;20.00;1;SB539RUBP;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi SB539";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Rubi SB539";;Duemes;SIM;SB539RUBP;Feminino;Adulto;59.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-rubi-sb539;;;Cor;Rubi;Tamanho;"M (44)";;;295.00;207.00;0.10;10.00;25.00;20.00;3;SB539RUBM;;;;;;;;;;SB539RUBM;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-rubi-sb539;;;Cor;Rubi;Tamanho;"G (46)";;;295.00;207.00;0.10;10.00;25.00;20.00;3;SB539RUBG;;;;;;;;;;SB539RUBG;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-rubi-sb539;;;Cor;Rubi;Tamanho;"GG (48)";;;295.00;207.00;0.10;10.00;25.00;20.00;2;SB539RUBGG;;;;;;;;;;SB539RUBGG;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-preto-sb539;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto SB539";"Linha Noite > Camisolas";Cor;Preto;Tamanho;"P (42)";;;295.00;207.00;0.10;10.00;25.00;20.00;1;SB539PTOP;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto SB539";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Preto SB539";;Duemes;SIM;SB539PTOP;Feminino;Adulto;59.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-preto-sb539;;;Cor;Preto;Tamanho;"M (44)";;;295.00;207.00;0.10;10.00;25.00;20.00;4;SB539PTOM;;;;;;;;;;SB539PTOM;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-preto-sb539;;;Cor;Preto;Tamanho;"G (46)";;;295.00;207.00;0.10;10.00;25.00;20.00;4;SB539PTOG;;;;;;;;;;SB539PTOG;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-preto-sb539;;;Cor;Preto;Tamanho;"GG (48)";;;295.00;207.00;0.10;10.00;25.00;20.00;2;SB539PTOGG;;;;;;;;;;SB539PTOGG;Feminino;Adulto;
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-sb539;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco SB539";"Linha Noite > Camisolas";Cor;Branco;Tamanho;"M (44)";;;299.00;207.00;0.10;10.00;25.00;20.00;4;SB539BCOM;;SIM;NÃO;;"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco SB539";"Camisola Com Detalhes Em Renda Sem Bojo Duemes Branco SB539";;"Duemes Moda Íntima";SIM;SB539BCOM;Feminino;Adulto;59.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-sb539;;;Cor;Branco;Tamanho;"G (46)";;;299.00;207.00;0.10;10.00;25.00;20.00;4;SB539BCOG;;;;;;;;;;SB539BCOG;Feminino;Adulto;59.00
camisola-com-detalhes-em-renda-sem-bojo-duemes-branco-sb539;;;Cor;Branco;Tamanho;"GG (48)";;;299.00;207.00;0.10;10.00;25.00;20.00;4;SB539BCOGG;;;;;;;;;;SB539BCOGG;Feminino;Adulto;59.00
sutia-nadador-rendado-com-bojo-bordo-duhellen-5122;"Sutiã Nadador Rendado Com Bojo Bordô Duhellen 5122";"Sutiãs > Nadador, Sutiãs > Sutiãs por 49 reais cada!, Coleções > Rouge, OUTLET > Sutiãs, #DuhLovers > Consultora Dai, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bordô;Tamanho;"P (42)";;;119.00;49.00;0.10;8.00;15.00;40.00;10;5122BORP;;SIM;NÃO;;"Sutia Nadador Rendado Com Bojo Bordo Duhellen 5122";"Sutiã Nadador Rendado Com Bojo Bordô Duhellen 5122";;"Duhellen Lingerie";SIM;5122BORP;Feminino;Adulto;30.00
calcinha-string-fio-duplo-em-microfibra-exelence-romance-ex09;"Calcinha String Fio-duplo em Microfibra Exelence Romance EX09";"Calcinhas > Fio Dental Duplo, Calcinhas > String, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Romance;Tamanho;Único;;;39.00;29.00;0.03;5.00;15.00;15.00;7;EX09RMCU;;SIM;NÃO;;"Calcinha String Fio-duplo em Microfibra Exelence Romance EX09";"Calcinha String Fio-duplo em Microfibra Exelence Romance EX09";;"Exelence Moda Íntima";SIM;EX09RMCU;Feminino;Adulto;5.00
calcinha-string-fio-duplo-em-microfibra-exelence-branco-ex09;"Calcinha String Fio-duplo em Microfibra Exelence Branco EX09";"Calcinhas > Fio Dental Duplo, Calcinhas > String, OUTLET > Calcinhas, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Branco;Tamanho;Único;;;39.00;19.00;0.03;5.00;15.00;15.00;6;EX09BCOU;;SIM;NÃO;;"Calcinha String Fio-duplo em Microfibra Exelence Branco EX09";"Calcinha String Fio-duplo em Microfibra Exelence Branco EX09";;"Exelence Moda Íntima";SIM;EX09BCOU;Feminino;Adulto;5.00
body-em-renda-sem-bojo-exelence-rubi-ex99;"Body em Renda Sem Bojo Exelence Rubi EX99";"Body, OUTLET > Bodys, DUHSALE";Cor;Rubi;Tamanho;M;;;209.00;89.00;0.11;16.00;8.00;35.00;1;EX99RUBM;;SIM;NÃO;;"Body em Renda Sem Bojo Exelence Rubi EX99";"Body em Renda Sem Bojo Exelence Rubi EX99";;"Exelence Moda Íntima";SIM;EX99RUBM;Feminino;Adulto;42.00
top-cropped-em-microfibra-tomara-que-caia-bege-9001;"Top Cropped em Microfibra Tomara Que Caia Bege 9001";"Sutiãs, Croppeds, #DuhLovers > Sophia Marins, #DuhLovers > Vittoria Dutra";Cor;Bege;Tamanho;"P (42)";;;149.00;89.00;0.20;8.00;16.00;35.00;4;9001BEGP;;SIM;NÃO;;"Top Cropped em Microfibra Tomara Que Caia Bege 9001";"Top Cropped em Microfibra Tomara Que Caia Bege 9001";;"Duhellen Lingerie";SIM;9001BEGP;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-bege-9001;;;Cor;Bege;Tamanho;"M (44)";;;149.00;89.00;0.20;8.00;16.00;35.00;3;9001BEGM;;;;;;;;;;9001BEGM;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-bege-9001;;;Cor;Bege;Tamanho;"G (46)";;;149.00;89.00;0.20;8.00;16.00;35.00;11;9001BEGG;;;;;;;;;;9001BEGG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-bege-9001;;;Cor;Bege;Tamanho;"GG (48)";;;149.00;89.00;0.20;8.00;16.00;35.00;31;9001BEGGG;;;;;;;;;;9001BEGGG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-bege-9001;;;Cor;Bege;Tamanho;"XG (50)";;;149.00;89.00;0.20;8.00;16.00;35.00;18;9001BEGXG;;;;;;;;;;9001BEGXG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-branco-9001;"Top Cropped em Microfibra Tomara Que Caia Branco 9001";"Sutiãs, Croppeds, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Katia Carvalho, #DuhLovers > Pamela Otero";Cor;Branco;Tamanho;"P (42)";;;149.00;89.00;0.20;8.00;16.00;35.00;3;9001BCOP;;SIM;NÃO;;"Top Cropped em Microfibra Tomara Que Caia Branco 9001";"Top Cropped em Microfibra Tomara Que Caia Branco 9001";;"Duhellen Lingerie";SIM;9001BCOP;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-branco-9001;;;Cor;Branco;Tamanho;"GG (48)";;;149.00;89.00;0.20;8.00;16.00;35.00;1;9001BCOGG;;;;;;;;;;9001BCOGG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-branco-9001;;;Cor;Branco;Tamanho;"XG (50)";;;149.00;89.00;0.20;8.00;16.00;35.00;1;9001BCOXG;;;;;;;;;;9001BCOXG;Feminino;Adulto;30.00
